223   1.98333202659923E+0000
224   2.05435178755934E+0000
225   2.07882352941176E+0000
226   2.04141061108876E+0000
227   1.98333202659923E+0000
228   1.88565733202859E+0000
229   1.75921437954041E+0000
230   1.60470588235294E+0000
231   1.46313856163606E+0000
232   1.32375443267729E+0000
233   1.22607973810665E+0000
234   1.16800115361713E+0000
235   1.15647058823529E+0000
236   1.18094233008771E+0000
237   1.25196209104782E+0000
238   1.36257796208905E+0000
239   1.48902091457724E+0000
240   1.63058823529412E+0000
241   1.78509673248159E+0000
242   1.92448086144036E+0000
243   2.03509673248159E+0000
244   2.09317531697111E+0000
245   2.13058823529412E+0000
246   2.10611649344170E+0000
247   2.03509673248159E+0000
248   1.93742203791095E+0000
249   1.79803790895218E+0000
250   1.65647058823529E+0000
251   1.50196209104782E+0000
252   1.37551913855964E+0000
253   1.26490326751841E+0000
254   1.20682468302889E+0000
255   1.19529411764706E+0000
256   1.21976585949948E+0000
257   1.27784444398900E+0000
258   1.38846031503023E+0000
259   1.51490326751841E+0000
260   1.65647058823529E+0000
261   1.79803790895218E+0000
262   1.92448086144036E+0000
263   2.04803790895218E+0000
264   2.10611649344170E+0000
265   2.11764705882353E+0000
266   2.09317531697111E+0000
267   2.02215555601100E+0000
268   1.89859850849918E+0000
269   1.77215555601100E+0000
270   1.61764705882353E+0000
271   1.46313856163606E+0000
272   1.32375443267729E+0000
273   1.22607973810665E+0000
274   1.15505997714654E+0000
275   1.13058823529412E+0000
276   1.15505997714654E+0000
277   1.22607973810665E+0000
278   1.32375443267729E+0000
279   1.45019738516547E+0000
280   1.59176470588235E+0000
281   1.73333202659923E+0000
282   1.85977497908742E+0000
283   1.97039085012865E+0000
284   2.02846943461817E+0000
285   2.04000000000000E+0000
286   2.00258708167699E+0000
287   1.93156732071688E+0000
288   1.82095144967565E+0000
289   1.68156732071688E+0000
290   1.52705882352941E+0000
291   1.37255032634194E+0000
292   1.23316619738317E+0000
293   1.12255032634194E+0000
294   1.05153056538183E+0000
295   1.02705882352941E+0000
296   1.05153056538183E+0000
297   1.10960914987135E+0000
298   1.20728384444200E+0000
299   1.34666797340077E+0000
300   1.47529411764706E+0000
301   1.62980261483453E+0000
302   1.75624556732271E+0000
303   1.86686143836394E+0000
304   1.91199884638287E+0000
305   1.93647058823529E+0000
306   1.89905766991229E+0000
307   1.82803790895218E+0000
308   1.71742203791095E+0000
309   1.57803790895218E+0000
310   1.42352941176471E+0000
311   1.25607973810665E+0000
312   1.11669560914788E+0000
313   1.00607973810665E+0000
314   9.35059977146543E-0001
315   9.10588235294120E-0001
316   9.48001153617133E-0001
317   1.00607973810665E+0000
318   1.11669560914788E+0000
319   1.24313856163606E+0000
320   1.38470588235294E+0000
321   1.52627320306982E+0000
322   1.66565733202859E+0000
323   1.76333202659923E+0000
324   1.82141061108876E+0000
325   1.83294117647059E+0000
326   1.80846943461817E+0000
327   1.73744967365806E+0000
328   1.62683380261683E+0000
329   1.48744967365806E+0000
330   1.33294117647059E+0000
331   1.19137385575371E+0000
332   1.03904855032435E+0000
333   9.28432679283116E-0001
334   8.70354094793603E-0001
335   8.45882352941180E-0001
336   8.70354094793603E-0001
337   9.41373855753706E-0001
338   1.05198972679494E+0000
339   1.17843267928312E+0000
340   1.32000000000000E+0000
341   1.47450849718747E+0000
342   1.60095144967565E+0000
343   1.69862614424629E+0000
344   1.75670472873582E+0000
345   1.78117647058824E+0000
346   1.74376355226523E+0000
347   1.67274379130512E+0000
348   1.56212792026389E+0000
349   1.42274379130512E+0000
350   1.26823529411765E+0000
351   1.12666797340077E+0000
352   9.87283844442003E-0001
353   8.76667973400766E-0001
354   8.18589388911243E-0001
355   7.94117647058820E-0001
356   8.31530565381833E-0001
357   9.02550326341936E-0001
358   1.01316619738317E+0000
359   1.15255032634194E+0000
360   1.30705882352941E+0000
361   1.44862614424629E+0000
362   1.58801027320506E+0000
363   1.68568496777571E+0000
364   1.75670472873582E+0000
365   1.76823529411765E+0000
366   1.74376355226523E+0000
367   1.67274379130512E+0000
368   1.56212792026389E+0000
369   1.43568496777571E+0000
370   1.28117647058824E+0000
371   1.12666797340077E+0000
372   9.87283844442003E-0001
373   8.76667973400766E-0001
374   8.18589388911243E-0001
375   7.94117647058820E-0001
376   8.18589388911243E-0001
377   8.89609149871346E-0001
378   1.00022502091258E+0000
379   1.12666797340077E+0000
380   1.28117647058824E+0000
381   1.43568496777571E+0000
382   1.56212792026389E+0000
383   1.67274379130512E+0000
384   1.74376355226523E+0000
385   1.75529411764706E+0000
386   1.73082237579464E+0000
387   1.65980261483453E+0000
388   1.56212792026389E+0000
389   1.42274379130512E+0000
390   1.28117647058824E+0000
391   1.12666797340077E+0000
392   9.87283844442003E-0001
393   8.89609149871346E-0001
394   8.18589388911243E-0001
395   7.94117647058820E-0001
396   8.18589388911243E-0001
397   8.76667973400766E-0001
398   9.87283844442003E-0001
399   1.11372679693018E+0000
400   1.26823529411765E+0000
401   1.40980261483453E+0000
402   1.54918674379330E+0000
403   1.65980261483453E+0000
404   1.71788119932405E+0000
405   1.74235294117647E+0000
406   1.71788119932405E+0000
407   1.64686143836394E+0000
408   1.54918674379330E+0000
409   1.40980261483453E+0000
410   1.26823529411765E+0000
411   1.12666797340077E+0000
412   9.87283844442003E-0001
413   8.76667973400766E-0001
414   8.18589388911243E-0001
415   7.94117647058820E-0001
416   8.18589388911243E-0001
417   8.89609149871346E-0001
418   9.87283844442003E-0001
419   1.12666797340077E+0000
420   1.26823529411765E+0000
421   1.42274379130512E+0000
422   1.54918674379330E+0000
423   1.65980261483453E+0000
424   1.71788119932405E+0000
425   1.74235294117647E+0000
426   1.71788119932405E+0000
427   1.64686143836394E+0000
428   1.53624556732271E+0000
429   1.40980261483453E+0000
430   1.26823529411765E+0000
431   1.11372679693018E+0000
432   9.87283844442003E-0001
433   8.76667973400766E-0001
434   8.18589388911243E-0001
435   7.94117647058820E-0001
436   8.18589388911243E-0001
437   8.89609149871346E-0001
438   9.87283844442003E-0001
439   1.12666797340077E+0000
440   1.26823529411765E+0000
441   1.42274379130512E+0000
442   1.54918674379330E+0000
443   1.65980261483453E+0000
444   1.73082237579464E+0000
445   1.74235294117647E+0000
446   1.71788119932405E+0000
447   1.64686143836394E+0000
448   1.53624556732271E+0000
449   1.39686143836394E+0000
450   1.25529411764706E+0000
451   1.10078562045959E+0000
452   9.61401491500823E-0001
453   8.63726796930176E-0001
454   8.05648212440663E-0001
455   7.81176470588240E-0001
456   8.18589388911243E-0001
457   8.89609149871346E-0001
458   1.00022502091258E+0000
459   1.12666797340077E+0000
460   1.28117647058824E+0000
461   1.43568496777571E+0000
462   1.56212792026389E+0000
463   1.65980261483453E+0000
464   1.73082237579464E+0000
465   1.74235294117647E+0000
466   1.71788119932405E+0000
467   1.64686143836394E+0000
468   1.53624556732271E+0000
469   1.40980261483453E+0000
470   1.25529411764706E+0000
471   1.10078562045959E+0000
472   9.74342667971413E-0001
473   8.63726796930176E-0001
474   7.92707035970073E-0001
475   7.68235294117650E-0001
476   8.05648212440663E-0001
477   8.76667973400766E-0001
478   9.87283844442003E-0001
479   1.12666797340077E+0000
480   1.28117647058824E+0000
481   1.43568496777571E+0000
482   1.56212792026389E+0000
483   1.67274379130512E+0000
484   1.74376355226523E+0000
485   1.75529411764706E+0000
486   1.71788119932405E+0000
487   1.64686143836394E+0000
488   1.53624556732271E+0000
489   1.40980261483453E+0000
490   1.25529411764706E+0000
491   1.10078562045959E+0000
492   9.74342667971413E-0001
493   8.63726796930176E-0001
494   7.92707035970073E-0001
495   7.81176470588240E-0001
496   8.05648212440663E-0001
497   8.76667973400766E-0001
498   9.74342667971413E-0001
499   1.11372679693018E+0000
500   1.26823529411765E+0000
501   1.40980261483453E+0000
502   1.54918674379330E+0000
503   1.65980261483453E+0000
504   1.71788119932405E+0000
505   1.74235294117647E+0000
506   1.70494002285346E+0000
507   1.64686143836394E+0000
508   1.53624556732271E+0000
509   1.39686143836394E+0000
510   1.25529411764706E+0000
511   1.10078562045959E+0000
512   9.74342667971413E-0001
513   8.63726796930176E-0001
514   8.05648212440663E-0001
515   7.81176470588240E-0001
516   8.18589388911243E-0001
517   8.89609149871346E-0001
518   9.87283844442003E-0001
519   1.11372679693018E+0000
520   1.26823529411765E+0000
521   1.42274379130512E+0000
522   1.54918674379330E+0000
523   1.65980261483453E+0000
524   1.73082237579464E+0000
525   1.74235294117647E+0000
526   1.70494002285346E+0000
527   1.64686143836394E+0000
528   1.53624556732271E+0000
529   1.39686143836394E+0000
530   1.25529411764706E+0000
531   1.10078562045959E+0000
532   9.61401491500823E-0001
533   8.63726796930176E-0001
534   7.92707035970073E-0001
535   7.81176470588240E-0001
536   8.05648212440663E-0001
537   8.76667973400766E-0001
538   9.87283844442003E-0001
539   1.11372679693018E+0000
540   1.25529411764706E+0000
541   1.40980261483453E+0000
542   1.53624556732271E+0000
543   1.64686143836394E+0000
544   1.70494002285346E+0000
545   1.72941176470588E+0000
546   1.70494002285346E+0000
547   1.62097908542276E+0000
548   1.51036321438153E+0000
549   1.38392026189335E+0000
550   1.22941176470588E+0000
551   1.07490326751841E+0000
552   9.35519138559643E-0001
553   8.24903267518406E-0001
554   7.66824683028893E-0001
555   7.42352941176470E-0001
556   7.79765859499483E-0001
557   8.63726796930176E-0001
558   9.61401491500823E-0001
559   1.10078562045959E+0000
560   1.25529411764706E+0000
561   1.40980261483453E+0000
562   1.53624556732271E+0000
563   1.64686143836394E+0000
564   1.70494002285346E+0000
565   1.72941176470588E+0000
566   1.69199884638287E+0000
567   1.60803790895218E+0000
568   1.49742203791095E+0000
569   1.37097908542276E+0000
570   1.22941176470588E+0000
571   1.07490326751841E+0000
572   9.48460315030233E-0001
573   8.37844443988996E-0001
574   7.79765859499483E-0001
575   7.55294117647060E-0001
576   7.92707035970073E-0001
577   8.63726796930176E-0001
578   9.61401491500823E-0001
579   1.10078562045959E+0000
580   1.24235294117647E+0000
581   1.39686143836394E+0000
582   1.52330439085212E+0000
583   1.63392026189335E+0000
584   1.70494002285346E+0000
585   1.72941176470588E+0000
586   1.70494002285346E+0000
587   1.62097908542276E+0000
588   1.51036321438153E+0000
589   1.38392026189335E+0000
590   1.22941176470588E+0000
591   1.08784444398900E+0000
592   9.48460315030233E-0001
593   8.50785620459586E-0001
594   7.79765859499483E-0001
595   7.68235294117650E-0001
596   7.92707035970073E-0001
597   8.63726796930176E-0001
598   9.61401491500823E-0001
599   1.08784444398900E+0000
600   1.24235294117647E+0000
601   1.38392026189335E+0000
602   1.52330439085212E+0000
603   1.63392026189335E+0000
604   1.70494002285346E+0000
605   1.72941176470588E+0000
606   1.69199884638287E+0000
607   1.63392026189335E+0000
608   1.52330439085212E+0000
609   1.37097908542276E+0000
610   1.22941176470588E+0000
611   1.07490326751841E+0000
612   9.35519138559643E-0001
613   8.24903267518406E-0001
614   7.66824683028893E-0001
615   7.42352941176470E-0001
616   7.66824683028893E-0001
617   8.50785620459586E-0001
618   9.48460315030233E-0001
619   1.08784444398900E+0000
620   1.24235294117647E+0000
621   1.38392026189335E+0000
622   1.52330439085212E+0000
623   1.63392026189335E+0000
624   1.70494002285346E+0000
625   1.72941176470588E+0000
626   1.69199884638287E+0000
627   1.62097908542276E+0000
628   1.52330439085212E+0000
629   1.38392026189335E+0000
630   1.24235294117647E+0000
631   1.08784444398900E+0000
632   9.61401491500823E-0001
633   8.50785620459586E-0001
634   7.92707035970073E-0001
635   7.81176470588240E-0001
636   8.05648212440663E-0001
637   8.76667973400766E-0001
638   1.00022502091258E+0000
639   1.12666797340077E+0000
640   1.28117647058824E+0000
641   1.42274379130512E+0000
642   1.56212792026389E+0000
643   1.67274379130512E+0000
644   1.73082237579464E+0000
645   1.75529411764706E+0000
646   1.71788119932405E+0000
647   1.64686143836394E+0000
648   1.53624556732271E+0000
649   1.40980261483453E+0000
650   1.25529411764706E+0000
651   1.11372679693018E+0000
652   9.87283844442003E-0001
653   8.76667973400766E-0001
654   8.18589388911243E-0001
655   8.07058823529410E-0001
656   8.44471741852423E-0001
657   9.15491502812526E-0001
658   1.02610737385376E+0000
659   1.16549150281253E+0000
660   1.32000000000000E+0000
661   1.47450849718747E+0000
662   1.61389262614624E+0000
663   1.72450849718747E+0000
664   1.79552825814758E+0000
665   1.82000000000000E+0000
666   1.79552825814758E+0000
667   1.72450849718747E+0000
668   1.62683380261683E+0000
669   1.50039085012865E+0000
670   1.35882352941176E+0000
671   1.21725620869488E+0000
672   1.10375443267729E+0000
673   1.00607973810665E+0000
674   9.48001153617133E-0001
675   9.36470588235290E-0001
676   9.73883506558303E-0001
677   1.05784444398900E+0000
678   1.16846031503023E+0000
679   1.29490326751841E+0000
680   1.43647058823529E+0000
681   1.59097908542276E+0000
682   1.71742203791095E+0000
683   1.82803790895218E+0000
684   1.88611649344170E+0000
685   1.91058823529412E+0000
686   1.88611649344170E+0000
687   1.82803790895218E+0000
688   1.71742203791095E+0000
689   1.59097908542276E+0000
690   1.44941176470588E+0000
691   1.30784444398900E+0000
692   1.18140149150082E+0000
693   1.07078562045959E+0000
694   9.99765859499483E-0001
695   9.88235294117650E-0001
696   1.01270703597007E+0000
697   1.08372679693018E+0000
698   1.18140149150082E+0000
699   1.32078562045959E+0000
700   1.46235294117647E+0000
701   1.61686143836394E+0000
702   1.74330439085212E+0000
703   1.84097908542276E+0000
704   1.91199884638287E+0000
705   1.92352941176471E+0000
706   1.88611649344170E+0000
707   1.80215555601100E+0000
708   1.67859850849918E+0000
709   1.53921437954041E+0000
710   1.38470588235294E+0000
711   1.23019738516547E+0000
712   1.09081325620670E+0000
713   9.80197385165466E-0001
714   8.96236447734773E-0001
715   8.71764705882350E-0001
716   8.96236447734773E-0001
717   9.54315032224286E-0001
718   1.05198972679494E+0000
719   1.17843267928312E+0000
720   1.32000000000000E+0000
721   1.46156732071688E+0000
722   1.58801027320506E+0000
723   1.68568496777571E+0000
724   1.74376355226523E+0000
725   1.74235294117647E+0000
726   1.71788119932405E+0000
727   1.63392026189335E+0000
728   1.52330439085212E+0000
729   1.38392026189335E+0000
730   1.22941176470588E+0000
731   1.07490326751841E+0000
732   9.35519138559643E-0001
733   8.37844443988996E-0001
734   7.66824683028893E-0001
735   7.55294117647060E-0001
736   7.79765859499483E-0001
737   8.63726796930176E-0001
738   9.61401491500823E-0001
739   1.10078562045959E+0000
740   1.24235294117647E+0000
741   1.38392026189335E+0000
742   1.52330439085212E+0000
743   1.62097908542276E+0000
744   1.69199884638287E+0000
745   1.70352941176471E+0000
746   1.67905766991229E+0000
747   1.59509673248159E+0000
748   1.47153968496977E+0000
749   1.34509673248159E+0000
750   1.19058823529412E+0000
751   1.04902091457724E+0000
752   9.09636785618473E-0001
753   7.99020914577236E-0001
754   7.28001153617133E-0001
755   7.03529411764710E-0001
756   7.40942330087713E-0001
757   8.24903267518406E-0001
758   9.35519138559643E-0001
759   1.07490326751841E+0000
760   1.24235294117647E+0000
761   1.39686143836394E+0000
762   1.52330439085212E+0000
763   1.63392026189335E+0000
764   1.69199884638287E+0000
765   1.71647058823529E+0000
766   1.67905766991229E+0000
767   1.60803790895218E+0000
768   1.49742203791095E+0000
769   1.35803790895218E+0000
770   1.21647058823529E+0000
771   1.06196209104782E+0000
772   9.22577962089053E-0001
773   7.99020914577236E-0001
774   7.28001153617133E-0001
775   7.16470588235290E-0001
776   7.40942330087713E-0001
777   8.24903267518406E-0001
778   9.35519138559643E-0001
779   1.07490326751841E+0000
780   1.21647058823529E+0000
781   1.35803790895218E+0000
782   1.49742203791095E+0000
783   1.59509673248159E+0000
784   1.66611649344170E+0000
785   1.67764705882353E+0000
786   1.64023414050052E+0000
787   1.56921437954041E+0000
788   1.47153968496977E+0000
789   1.33215555601100E+0000
790   1.17764705882353E+0000
791   1.03607973810665E+0000
792   8.96695609147883E-0001
793   7.86079738106646E-0001
794   7.28001153617133E-0001
795   7.03529411764710E-0001
796   7.40942330087713E-0001
797   8.11962091047816E-0001
798   9.09636785618473E-0001
799   1.03607973810665E+0000
800   1.19058823529412E+0000
801   1.33215555601100E+0000
802   1.45859850849918E+0000
803   1.55627320306982E+0000
804   1.62729296402993E+0000
805   1.65176470588235E+0000
806   1.62729296402993E+0000
807   1.56921437954041E+0000
808   1.48448086144036E+0000
809   1.38392026189335E+0000
810   1.29411764705882E+0000
811   1.19137385575371E+0000
812   1.11669560914788E+0000
813   1.07078562045959E+0000
814   1.06447174185242E+0000
815   1.11764705882353E+0000
816   1.23270703597007E+0000
817   1.39431503222429E+0000
818   1.60846031503023E+0000
819   1.85137385575371E+0000
820   2.10941176470588E+0000
821   2.39333202659923E+0000
822   2.64918674379330E+0000
823   2.88921437954041E+0000
824   3.08964590520640E+0000
825   3.23058823529412E+0000
826   3.30964590520640E+0000
827   3.34215555601100E+0000
828   3.30918674379330E+0000
829   3.23450849718747E+0000
830   3.10588235294118E+0000
831   2.93843267928312E+0000
832   2.76022502091258E+0000
833   2.55902091457724E+0000
834   2.35858938891124E+0000
835   2.17882352941176E+0000
836   2.03505997714654E+0000
837   1.92490326751841E+0000
838   1.82846031503023E+0000
839   1.77372679693018E+0000
840   1.72117647058824E+0000
841   1.68156732071688E+0000
842   1.63977497908742E+0000
843   1.58215555601100E+0000
844   1.51082237579464E+0000
845   1.39294117647059E+0000
846   1.23905766991228E+0000
847   1.05156732071689E+0000
848   8.50363214381531E-0001
849   6.46273203069827E-0001
850   4.40000000000000E-0001
851   2.46667973400761E-0001
852   8.14014915008224E-0002
853  -5.50967324815917E-0002
854  -1.26116493441695E-0001
855  -1.50588235294118E-0001
856  -1.13175316971105E-0001
857  -4.21555560110027E-0002
858   8.14014915008224E-0002
859   2.33726796930173E-0001
860   3.88235294117647E-0001
861   5.42743791305121E-0001
862   6.82127920263884E-0001
863   7.92743791305121E-0001
864   8.50822375794636E-0001
865   8.62352941176471E-0001
866   8.37881199324048E-0001
867   7.66861438363945E-0001
868   6.69186743793296E-0001
869   5.55684967775709E-0001
870   4.27058823529412E-0001
871   3.24315032224291E-0001
872   2.23754432677292E-0001
873   1.77844443988997E-0001
874   1.71530565381835E-0001
875   2.11764705882353E-0001
876   3.00942330087717E-0001
877   4.49609149871350E-0001
878   6.11989726794939E-0001
879   8.03138561636055E-0001
880   1.00941176470588E+0000
881   1.20274379130512E+0000
882   1.38095144967565E+0000
883   1.51744967365806E+0000
884   1.60141061108876E+0000
885   1.63882352941176E+0000
886   1.60141061108876E+0000
887   1.53039085012865E+0000
888   1.41977497908742E+0000
889   1.29333202659923E+0000
890   1.15176470588235E+0000
891   1.01019738516547E+0000
892   8.83754432677293E-0001
893   7.86079738106646E-0001
894   7.28001153617133E-0001
895   7.16470588235290E-0001
896   7.53883506558303E-0001
897   8.37844443988996E-0001
898   9.61401491500823E-0001
899   1.10078562045959E+0000
900   1.25529411764706E+0000
901   1.40980261483453E+0000
902   1.54918674379330E+0000
903   1.64686143836394E+0000
904   1.70494002285346E+0000
905   1.71647058823529E+0000
906   1.66611649344170E+0000
907   1.58215555601100E+0000
908   1.47153968496977E+0000
909   1.33215555601100E+0000
910   1.19058823529412E+0000
911   1.04902091457724E+0000
912   9.22577962089053E-0001
913   8.24903267518406E-0001
914   7.66824683028893E-0001
915   7.55294117647060E-0001
916   7.92707035970073E-0001
917   8.63726796930176E-0001
918   9.87283844442003E-0001
919   1.13960914987135E+0000
920   1.29411764705882E+0000
921   1.44862614424629E+0000
922   1.60095144967565E+0000
923   1.71156732071688E+0000
924   1.78258708167699E+0000
925   1.80705882352941E+0000
926   1.78258708167699E+0000
927   1.69862614424629E+0000
928   1.58801027320506E+0000
929   1.46156732071688E+0000
930   1.30705882352941E+0000
931   1.16549150281253E+0000
932   1.02610737385376E+0000
933   9.28432679283116E-0001
934   8.57412918323013E-0001
935   8.45882352941180E-0001
936   8.83295271264183E-0001
937   9.54315032224286E-0001
938   1.06493090326552E+0000
939   1.20431503222429E+0000
940   1.35882352941176E+0000
941   1.51333202659923E+0000
942   1.65271615555800E+0000
943   1.76333202659923E+0000
944   1.83435178755934E+0000
945   1.84588235294118E+0000
946   1.80846943461817E+0000
947   1.73744967365806E+0000
948   1.61389262614624E+0000
949   1.47450849718747E+0000
950   1.33294117647059E+0000
951   1.19137385575371E+0000
952   1.05198972679494E+0000
953   9.54315032224286E-0001
954   8.96236447734773E-0001
955   8.97647058823530E-0001
956   9.22118800675953E-0001
957   1.00607973810665E+0000
958   1.11669560914788E+0000
959   1.25607973810665E+0000
960   1.39764705882353E+0000
961   1.53921437954041E+0000
962   1.67859850849918E+0000
963   1.78921437954041E+0000
964   1.86023414050052E+0000
965   1.87176470588235E+0000
966   1.84729296402993E+0000
967   1.77627320306982E+0000
968   1.66565733202859E+0000
969   1.52627320306982E+0000
970   1.38470588235294E+0000
971   1.24313856163606E+0000
972   1.10375443267729E+0000
973   1.00607973810665E+0000
974   9.48001153617133E-0001
975   9.36470588235290E-0001
976   9.73883506558303E-0001
977   1.04490326751841E+0000
978   1.15551913855964E+0000
979   1.29490326751841E+0000
980   1.43647058823529E+0000
981   1.59097908542276E+0000
982   1.71742203791095E+0000
983   1.82803790895218E+0000
984   1.89905766991229E+0000
985   1.92352941176471E+0000
986   1.89905766991229E+0000
987   1.82803790895218E+0000
988   1.71742203791095E+0000
989   1.56509673248159E+0000
990   1.42352941176471E+0000
991   1.26902091457724E+0000
992   1.12963678561847E+0000
993   1.03196209104782E+0000
994   9.73883506558303E-0001
995   9.62352941176470E-0001
996   9.99765859499483E-0001
997   1.08372679693018E+0000
998   1.20728384444200E+0000
